"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.6566,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.8562,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0841,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.1957,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.1009,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.8854,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.7101,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.6511,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6385,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6123,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5734,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.6621,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.8049,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.9022,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.8998,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8462,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.7848,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.732,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.7835,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.9038,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.0384,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.1421,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.2311,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2926,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3413,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.3847,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.4255,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.4857,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5333,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5209,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4582,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.397,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3624,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3405,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2957,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.1303,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.8967,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.6986,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.5267,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.3738,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.3271,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.365,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.42,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.4381,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.4436,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.4445,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.4307,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.359,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.3062,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.2795,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.325,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.3546,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.2887,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.93842,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.11711,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.15979,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.90114,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.16241,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.45299,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.58339,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.55816,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.37853,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.25538,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.41026,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.63763,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.05995,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.67019,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.2532,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.7479,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.0428,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.0808,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.9897,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.8283,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.5409,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.1819,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.84111,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.45159,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.78636,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.7261,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1974-09",98.72841,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1974-10",98.7869,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1974-11",98.92793,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1974-12",99.25802,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-01",99.87983,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-02",100.562,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-03",101.0223,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-04",101.0368,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-05",100.772,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-06",100.4302,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-07",100.1754,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-08",100.023,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-09",99.98082,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-10",100.089,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-11",100.3488,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1975-12",100.7273,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-01",101.0114,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-02",100.9938,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-03",100.8687,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.796,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.6875,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.6191,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-07",100.5997,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-08",100.6393,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-09",100.6562,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-10",100.5498,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.2967,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.1709,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.0914,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-02",99.97462,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-03",99.9269,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.0218,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.1219,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.1228,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.0797,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.2063,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-09",100.3523,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-10",100.5556,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-11",100.8961,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.2923,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.6136,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.7361,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.5609,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-04",101.2309,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.8531,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.3772,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-07",99.85904,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-08",99.48526,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-09",99.63832,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.0264,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.3219,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1978-12",100.5654,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-01",100.7568,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.8379,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.7275,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.4663,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-05",99.87527,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.26874,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.02779,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.1888,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.45819,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.61692,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.70351,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.7422,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-01",99.76952,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-02",99.79551,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-03",99.77647,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.70206,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.72742,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.79517,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.8363,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-08",100.0417,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-09",100.3685,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-10",100.6744,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-11",100.8425,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1980-12",101.0419,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-01",101.2195,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-02",101.2402,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-03",101.0486,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-04",100.6483,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-05",100.1807,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-06",99.75903,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-07",99.37113,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-08",99.18774,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-09",99.27179,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-10",99.42253,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-11",99.43075,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1981-12",99.26736,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-01",99.07517,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.993,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-03",99.0085,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-04",99.04038,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-05",98.9229,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-06",98.60014,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-07",98.13043,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.89601,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.71545,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-10",97.53055,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-11",97.47375,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1982-12",97.82681,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-01",98.39907,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-02",98.96604,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-03",99.37576,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-04",99.54739,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-05",99.51388,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-06",99.47651,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-07",99.61227,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-08",99.88494,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-09",100.2487,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-10",100.7149,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-11",101.3271,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1983-12",101.9217,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-01",102.3074,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-02",102.3486,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-03",102.2591,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-04",102.108,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-05",101.9096,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-06",101.7739,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-07",101.7661,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-08",101.8162,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-09",101.8395,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-10",101.8001,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-11",101.6869,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1984-12",101.5538,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-01",101.4062,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-02",101.1079,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-03",100.6422,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-04",100.0703,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.77119,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-06",99.76921,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-07",100.0333,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-08",100.3659,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.478,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.3354,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.0461,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.1168,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-01",100.2713,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-02",100.2848,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-03",100.0556,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-04",99.59145,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-05",99.12579,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-06",98.564,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-07",97.94896,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-08",97.68364,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-09",97.78882,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-10",98.16843,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-11",98.39126,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1986-12",98.55553,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-01",98.61362,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-02",98.54705,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-03",98.53471,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-04",98.68002,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-05",98.91025,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-06",99.17045,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-07",99.41946,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-08",99.48282,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-09",99.48235,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-10",99.43347,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-11",99.13267,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1987-12",99.22417,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-01",99.57806,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-02",99.87744,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-03",100.1693,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-04",100.3388,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-05",100.3834,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-06",100.4689,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-07",100.6593,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-08",100.8308,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-09",100.9341,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-10",100.8228,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-11",100.6025,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1988-12",100.4028,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-01",100.0321,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-02",99.40347,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-03",98.7921,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-04",98.33317,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-05",97.84134,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-06",97.26973,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-07",97.08865,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-08",97.27374,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-09",97.48706,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-10",97.57065,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-11",97.67245,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-12",97.8235,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-01",98.06223,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-02",98.17038,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-03",97.8867,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-04",97.25116,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-05",96.77552,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-06",96.6086,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-07",96.55943,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-08",96.37731,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-09",96.1403,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-10",95.98489,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-11",96.00373,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-12",96.28793,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-01",96.68198,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-02",96.95205,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-03",97.29667,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-04",97.51119,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-05",97.66109,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-06",97.86745,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-07",98.04394,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-08",98.1429,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-09",98.20502,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-10",98.14734,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-11",97.92725,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-12",97.82644,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-01",97.99235,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-02",98.42588,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-03",98.8155,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-04",98.89539,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-05",98.62138,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-06",98.20415,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-07",98.04395,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-08",98.24295,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.42619,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.5605,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-11",98.4319,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-12",98.52927,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-01",98.92879,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.19658,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.45953,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.45888,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.19208,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-06",98.80038,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.72251,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.84219,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.01849,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.53159,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-11",100.1149,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-12",100.6858,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-01",101.3284,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-02",101.8349,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-03",102.195,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-04",102.3148,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-05",102.3357,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-06",102.2882,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-07",102.0714,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-08",101.7263,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-09",101.3134,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.9188,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.6141,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.286,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-01",99.94074,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-02",99.80601,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.1107,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.428,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.3885,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.2678,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.1212,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.0175,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-09",99.95926,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-10",99.9867,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.1227,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.3455,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.6786,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.9683,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-03",101.2292,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-04",101.241,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-05",101.0799,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.767,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.4295,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.2748,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-09",100.2485,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-10",100.3029,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-11",100.4232,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-12",100.4596,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-01",100.573,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-02",100.5194,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-03",100.4419,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-04",100.2457,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-05",100.0143,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-06",99.86697,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-07",99.85051,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-08",99.97368,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-09",100.1105,
